state_code,state_name,state_short,country,date,days,daily_cases,total_cases,deaths_daily,deaths_dotal,sdchool_closure,days_since_schools_closed,workplace_closure,days_workplace_closure,public_events_cancelled,public_events_cancelled_days,public_transit_suspended,days_since_transit_suspend,information_campaign,information_campaign_days,internal_travel_control,days_since_internal_travel_ban,international_travel_controls,days_since_international_ban,use_face_masks,days_use_face_mask,stay_at_home,days_since_stay_at_home,rest_on_gatherings,days_rest_on_gatherings,mobility_index,policy_index,policy_accumulated,ranking_mobility_daily,ranking_mobility_accumulated,ranking_policy_daily,ranking_policy_accumulated,face_mask_index,test_rate,testpositivityrate
0,Nacional,Nacional,Brasil,2020-02-25,0,,,,,,,,,,,,,,,,,,,,,,,,,-.099047601,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-02-26,1,,,,,,,,,,,,,,,,,,,,,,,,,-2.5413611,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-02-27,2,,,,,,,,,,,,,,,,,,,,,,,,,-3.64517,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-02-28,3,,,,,,,,,,,,,,,,,,,,,,,,,-4.889524,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-02-29,4,,,,,,,,,,,,,,,,,,,,,,,,,-6.044898,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-01,5,,,,,,,,,,,,,,,,,,,,,,,,,-8.6476192,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-02,6,,,,,,,,,,,,,,,,,,,,,,,,,-7.8117008,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-03,7,,,,,,,,,,,,,,,,,,,,,,,,,-4.909524,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-04,8,,,,,,,,,,,,,,,,,,,,,,,,,-2.4446261,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-05,9,,,,,,,,,,,,,,,,,,,,,,,,,-1.437687,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-06,10,,,,,,,,,,,,,,,,,,,,,,,,,-.27129239,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-07,11,,,,,,,,,,,,,,,,,,,,,,,,,.79578233,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-08,12,,,,,,,,,,,,,,,,,,,,,,,,,2.3349659,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-09,13,,,,,,,,,,,,,,,,,,,,,,,,,3.0779591,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-10,14,,,,,,,,,,,,,,,,,,,,,,,,,3.697279,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-11,15,,,,,,,,,,,,,,,,,,,,,,,,,3.926939,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-12,16,,,,,,,,,,,,,,,,,,,,,,,,,3.6814959,0,0,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-13,17,,,,,,,,,,,,,,,,,,,,,,,,,3.357007,.0155618,.0155618,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-14,18,,,,,,,,,,,,,,,,,,,,,,,,,2.7020409,.047031201,.062592998,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-15,19,,,,,,,,,,,,,,,,,,,,,,,,,1.692381,.1322751,.1948681,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-16,20,,,,,,,,,,,,,,,,,,,,,,,,,.6337415,.21164019,.4065083,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-17,21,,,,,,,,,,,,,,,,,,,,,,,,,-1.225306,.76593602,1.1724443,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-18,22,,,,,,,,,,,,,,,,,,,,,,,,,-3.8168709,1.42316,2.5956042,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-19,23,,,,,,,,,,,,,,,,,,,,,,,,,-7.535646,2.470669,5.0662732,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-20,24,,,,,,,,,,,,,,,,,,,,,,,,,-12.16109,3.811177,8.87745,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-21,25,,,,,,,,,,,,,,,,,,,,,,,,,-18.192789,5.1952381,14.072688,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-22,26,,,,,,,,,,,,,,,,,,,,,,,,,-25.128981,6.5694952,20.642183,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-23,27,,,,,,,,,,,,,,,,,,,,,,,,,-31.77116,7.989418,28.631601,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-24,28,,,,,,,,,,,,,,,,,,,,,,,,,-38.343269,9.5979776,38.22958,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-25,29,,,,,,,,,,,,,,,,,,,,,,,,,-44.042309,11.11658,49.346161,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-26,30,,,,,,,,,,,,,,,,,,,,,,,,,-48.326809,12.50882,61.85498,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-27,31,,,,,,,,,,,,,,,,,,,,,,,,,-51.559319,13.81123,75.666206,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-28,32,,,,,,,,,,,,,,,,,,,,,,,,,-52.72599,15.05043,90.716637,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-29,33,,,,,,,,,,,,,,,,,,,,,,,,,-52.67823,16.19849,106.91513,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-30,34,,,,,,,,,,,,,,,,,,,,,,,,,-52.46299,17.27902,124.19415,,,,,,,
0,Nacional,Nacional,Brasil,2020-03-31,35,,,,,,,,,,,,,,,,,,,,,,,,,-51.266399,18.29781,142.49196,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-01,36,,,,,,,,,,,,,,,,,,,,,,,,,-49.884899,19.202669,161.69463,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-02,37,,,,,,,,,,,,,,,,,,,,,,,,,-48.76368,20.293871,181.98849,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-03,38,,,,,,,,,,,,,,,,,,,,,,,,,-47.76408,21.188391,203.1769,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-04,39,,,,,,,,,,,,,,,,,,,,,,,,,-46.719318,22.037041,225.21393,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-05,40,,,,,,,,,,,,,,,,,,,,,,,,,-45.912109,22.826059,248.03999,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-06,41,,,,,,,,,,,,,,,,,,,,,,,,,-44.99646,23.577881,271.61786,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-07,42,,,,,,,,,,,,,,,,,,,,,,,,,-44.016048,24.29768,295.91556,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-08,43,,,,,,,,,,,,,,,,,,,,,,,,,-43.190338,24.99262,320.90817,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-09,44,,,,,,,,,,,,,,,,,,,,,,,,,-41.65905,25.65597,346.56415,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-10,45,,,,,,,,,,,,,,,,,,,,,,,,,-44.338909,26.289829,372.85397,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-11,46,,,,,,,,,,,,,,,,,,,,,,,,,-44.104351,26.896139,399.75012,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-12,47,,,,,,,,,,,,,,,,,,,,,,,,,-44.035099,27.476641,427.22675,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-13,48,,,,,,,,,,,,,,,,,,,,,,,,,-44.06884,27.843361,455.0701,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-14,49,,,,,,,,,,,,,,,,,,,,,,,,,-44.66626,28.373831,483.44394,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-15,50,,,,,,,,,,,,,,,,,,,,,,,,,-45.04911,28.885189,512.3291,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-16,51,,,,,,,,,,,,,,,,,,,,,,,,,-46.066669,29.21102,541.54016,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-17,52,,,,,,,,,,,,,,,,,,,,,,,,,-42.906799,29.681009,571.22113,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-18,53,,,,,,,,,,,,,,,,,,,,,,,,,-42.90612,30.13327,601.35443,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-19,54,,,,,,,,,,,,,,,,,,,,,,,,,-42.822041,30.568781,631.92322,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-20,55,,,,,,,,,,,,,,,,,,,,,,,,,-42.59687,30.884081,662.80731,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-21,56,,,,,,,,,,,,,,,,,,,,,,,,,-44.680538,31.287319,694.0946,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-22,57,,,,,,,,,,,,,,,,,,,,,,,,,-44.376598,31.676411,725.771,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-23,58,,,,,,,,,,,,,,,,,,,,,,,,,-44.41782,31.76473,757.53577,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-24,59,,,,,,,,,,,,,,,,,,,,,,,,,-44.382309,32.12447,789.66022,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-25,60,,,,,,,,,,,,,,,,,,,,,,,,,-44.086121,32.472221,822.13245,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-26,61,,,,,,,,,,,,,,,,,,,,,,,,,-43.841629,32.808571,854.94098,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-27,62,,,,,,,,,,,,,,,,,,,,,,,,,-43.802719,33.039341,887.98035,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-28,63,,,,,,,,,,,,,,,,,,,,,,,,,-41.06041,33.353489,921.33386,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-29,64,,,,,,,,,,,,,,,,,,,,,,,,,-40.862999,33.657822,954.99164,,,,,,,
0,Nacional,Nacional,Brasil,2020-04-30,65,,,,,,,,,,,,,,,,,,,,,,,,,-39.52993,33.952789,988.94446,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-01,66,,,,,,,,,,,,,,,,,,,,,,,,,-41.88612,34.238819,1023.1833,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-02,67,,,,,,,,,,,,,,,,,,,,,,,,,-41.64082,34.516312,1057.6996,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-03,68,,,,,,,,,,,,,,,,,,,,,,,,,-41.484489,34.785641,1092.4852,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-04,69,,,,,,,,,,,,,,,,,,,,,,,,,-40.923809,34.858139,1127.3434,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-05,70,,,,,,,,,,,,,,,,,,,,,,,,,-40.471161,35.112621,1162.4559,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-06,71,,,,,,,,,,,,,,,,,,,,,,,,,-40.024899,35.305538,1197.7615,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-07,72,,,,,,,,,,,,,,,,,,,,,,,,,-40.254009,35.54821,1233.3097,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-08,73,,,,,,,,,,,,,,,,,,,,,,,,,-36.59483,35.771549,1269.0813,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-09,74,,,,,,,,,,,,,,,,,,,,,,,,,-35.42136,36.00779,1305.0891,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-10,75,,,,,,,,,,,,,,,,,,,,,,,,,-34.222988,36.23774,1341.3268,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-11,76,,,,,,,,,,,,,,,,,,,,,,,,,-34.2864,35.954472,1377.2813,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-12,77,,,,,,,,,,,,,,,,,,,,,,,,,-34.519588,36.021099,1413.3024,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-13,78,,,,,,,,,,,,,,,,,,,,,,,,,-35.02816,36.361759,1449.6642,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-14,79,,,,,,,,,,,,,,,,,,,,,,,,,-35.716461,36.56908,1486.2333,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-15,80,,,,,,,,,,,,,,,,,,,,,,,,,-36.6717,36.771332,1523.0045,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-16,81,,,,,,,,,,,,,,,,,,,,,,,,,-37.792789,36.96957,1559.9741,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-17,82,,,,,,,,,,,,,,,,,,,,,,,,,-38.81456,37.165562,1597.1396,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-18,83,,,,,,,,,,,,,,,,,,,,,,,,,-38.896191,37.324951,1634.4646,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-19,84,,,,,,,,,,,,,,,,,,,,,,,,,-38.957142,37.508881,1671.9735,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-20,85,,,,,,,,,,,,,,,,,,,,,,,,,-38.660412,37.689121,1709.6626,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-21,86,,,,,,,,,,,,,,,,,,,,,,,,,-38.422581,37.865162,1747.5278,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-22,87,,,,,,,,,,,,,,,,,,,,,,,,,-38.259048,38.037159,1785.5649,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-23,88,,,,,,,,,,,,,,,,,,,,,,,,,-38.294418,38.196831,1823.7617,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-24,89,,,,,,,,,,,,,,,,,,,,,,,,,-38.572788,38.350529,1862.1123,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-25,90,,,,,,,,,,,,,,,,,,,,,,,,,-38.80653,38.123981,1900.2363,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-26,91,,,,,,,,,,,,,,,,,,,,,,,,,-38.571972,38.194,1938.4303,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-27,92,,,,,,,,,,,,,,,,,,,,,,,,,-38.302719,38.282619,1976.7129,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-28,93,,,,,,,,,,,,,,,,,,,,,,,,,-37.834148,38.148312,2014.8612,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-29,94,,,,,,,,,,,,,,,,,,,,,,,,,-37.015511,38.287041,2053.1482,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-30,95,,,,,,,,,,,,,,,,,,,,,,,,,-35.914829,38.42284,2091.571,,,,,,,
0,Nacional,Nacional,Brasil,2020-05-31,96,,,,,,,,,,,,,,,,,,,,,,,,,-34.785992,38.55582,2130.127,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-01,97,,,,,,,,,,,,,,,,,,,,,,,,,-33.70245,36.870201,2166.9971,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-02,98,,,,,,,,,,,,,,,,,,,,,,,,,-33.13279,36.989319,2203.9863,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-03,99,,,,,,,,,,,,,,,,,,,,,,,,,-32.55809,37.098,2241.0845,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-04,100,,,,,,,,,,,,,,,,,,,,,,,,,-32.112251,37.211929,2278.2964,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-05,101,,,,,,,,,,,,,,,,,,,,,,,,,-31.54435,37.323589,2315.6199,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-06,102,,,,,,,,,,,,,,,,,,,,,,,,,-31.042721,36.694401,2352.3145,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-07,103,,,,,,,,,,,,,,,,,,,,,,,,,-30.67374,36.799671,2389.114,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-08,104,,,,,,,,,,,,,,,,,,,,,,,,,-30.07061,36.120468,2425.2346,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-09,105,,,,,,,,,,,,,,,,,,,,,,,,,-29.64599,36.219631,2461.4541,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-10,106,,,,,,,,,,,,,,,,,,,,,,,,,-28.83061,36.316921,2497.771,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-11,107,,,,,,,,,,,,,,,,,,,,,,,,,-30.34531,36.412399,2534.1833,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-12,108,,,,,,,,,,,,,,,,,,,,,,,,,-29.81197,36.5061,2570.6895,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-13,109,,,,,,,,,,,,,,,,,,,,,,,,,-30.03755,36.59808,2607.2876,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-14,110,,,,,,,,,,,,,,,,,,,,,,,,,-30.172791,36.6884,2643.9761,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-15,111,,,,,,,,,,,,,,,,,,,,,,,,,-30.44993,36.610249,2680.5862,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-16,112,,,,,,,,,,,,,,,,,,,,,,,,,-30.41415,36.449879,2717.0361,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-17,113,,,,,,,,,,,,,,,,,,,,,,,,,-30.94054,36.53442,2753.5706,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-18,114,,,,,,,,,,,,,,,,,,,,,,,,,-29.157419,36.57943,2790.1499,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-19,115,,,,,,,,,,,,,,,,,,,,,,,,,-29.712521,36.660919,2826.811,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-20,116,,,,,,,,,,,,,,,,,,,,,,,,,-29.243401,36.741001,2863.552,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-21,117,,,,,,,,,,,,,,,,,,,,,,,,,-28.624901,36.81971,2900.3716,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-22,118,,,,,,,,,,,,,,,,,,,,,,,,,-28.42721,36.897091,2937.2688,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-23,119,,,,,,,,,,,,,,,,,,,,,,,,,-28.045031,36.973171,2974.2419,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-24,120,,,,,,,,,,,,,,,,,,,,,,,,,-28.34408,36.871609,3011.1135,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-25,121,,,,,,,,,,,,,,,,,,,,,,,,,-28.304489,36.944901,3048.0583,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-26,122,,,,,,,,,,,,,,,,,,,,,,,,,-28.41048,37.016979,3085.0754,,,,,,,
0,Nacional,Nacional,Brasil,2020-06-27,123,,,,,,,,,,,,,,,,,,,,,,,,,-29.181499,37.087891,3122.1633,,,,,,,
1,Acre,AC,Brasil,2020-02-25,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.514286,0,0,21,24,8,21,,,
1,Acre,AC,Brasil,2020-02-26,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.65714288,0,0,21,24,4,4,0,,
1,Acre,AC,Brasil,2020-02-27,2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.742857,0,0,21,24,25,3,0,,
1,Acre,AC,Brasil,2020-02-28,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0285709,0,0,20,25,10,13,0,,
1,Acre,AC,Brasil,2020-02-29,4,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7714291,0,0,22,25,9,17,0,,
1,Acre,AC,Brasil,2020-03-01,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6571431,0,0,24,23,4,19,0,,
1,Acre,AC,Brasil,2020-03-02,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.685714,0,0,25,25,23,6,0,,
1,Acre,AC,Brasil,2020-03-03,7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.48571429,0,0,23,26,23,1,0,,
1,Acre,AC,Brasil,2020-03-04,8,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.485714,0,0,24,26,21,11,0,,
1,Acre,AC,Brasil,2020-03-05,9,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,25,11,27,0,,
1,Acre,AC,Brasil,2020-03-06,10,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4571428,0,0,26,25,19,7,0,,
1,Acre,AC,Brasil,2020-03-07,11,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9142861,0,0,26,25,20,13,0,,
1,Acre,AC,Brasil,2020-03-08,12,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3142853,0,0,26,25,25,13,0,,
1,Acre,AC,Brasil,2020-03-09,13,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1142855,0,0,24,25,9,16,0,,
1,Acre,AC,Brasil,2020-03-10,14,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.742857,0,0,25,26,18,19,0,,
1,Acre,AC,Brasil,2020-03-11,15,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.514286,0,0,24,26,27,16,0,,
1,Acre,AC,Brasil,2020-03-12,16,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5714283,0,0,25,26,20,24,0,,
1,Acre,AC,Brasil,2020-03-13,17,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4000001,0,0,23,26,24,6,0,,
1,Acre,AC,Brasil,2020-03-14,18,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8857141,0,0,24,26,5,15,0,,
1,Acre,AC,Brasil,2020-03-15,19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8285708,0,0,23,26,7,17,0,,
1,Acre,AC,Brasil,2020-03-16,20,,,,,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9714279,0,0,23,26,14,10,0,,
1,Acre,AC,Brasil,2020-03-17,21,,,,,1,0,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.742857,.2645503,.2645503,25,26,13,13,0,,
1,Acre,AC,Brasil,2020-03-18,22,,,,,1,1,.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.010101,1.2746511,25,26,10,11,0,,
1,Acre,AC,Brasil,2020-03-19,23,,,,,1,2,.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1142859,1.6908211,2.965472,22,26,10,11,0,,
1,Acre,AC,Brasil,2020-03-20,24,,,,,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4285712,3.240741,6.206213,22,26,13,11,0,,
1,Acre,AC,Brasil,2020-03-21,25,,,,,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.2,4,10.20621,19,23,8,10,0,,
1,Acre,AC,Brasil,2020-03-22,26,,,,,1,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.257139,4.7008548,14.90707,19,24,8,10,0,,
1,Acre,AC,Brasil,2020-03-23,27,,,,,1,6,1,7,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,-28.628571,5.3497939,20.256861,18,23,7,8,0,,
1,Acre,AC,Brasil,2020-03-24,28,,,,,1,7,1,8,0,0,0,0,0,0,.5,1,0,0,0,0,0,0,0,0,-36.14286,6.150794,26.40766,18,23,4,6,0,,
1,Acre,AC,Brasil,2020-03-25,29,,,,,1,8,1,9,0,0,0,0,0,0,.5,2,0,0,0,0,0,0,0,0,-41.400002,6.8965521,33.304211,18,23,4,6,0,,
1,Acre,AC,Brasil,2020-03-26,30,,,,,1,9,1,10,0,0,0,0,0,0,.5,3,0,0,0,0,0,0,0,0,-45.200001,7.5925918,40.896801,18,23,3,6,0,,
1,Acre,AC,Brasil,2020-03-27,31,,,,,1,10,1,11,0,0,0,0,0,0,.5,4,0,0,0,0,0,0,0,0,-47.314289,8.2437277,49.14053,19,23,3,5,0,,
1,Acre,AC,Brasil,2020-03-28,32,,,,,1,11,1,12,0,0,0,0,0,0,.5,5,0,0,0,0,0,0,0,0,-48.371429,8.854167,57.99469,19,22,2,5,0,,
1,Acre,AC,Brasil,2020-03-29,33,,,,,1,12,1,13,0,0,0,0,0,0,.5,6,0,0,0,0,0,0,0,0,-48.14286,9.4276094,67.422302,18,22,2,4,0,,
1,Acre,AC,Brasil,2020-03-30,34,,,,,1,13,1,14,0,0,0,0,0,0,.5,7,0,0,0,0,0,0,0,0,-47.771431,9.9673204,77.389633,19,22,2,4,0,,
1,Acre,AC,Brasil,2020-03-31,35,,,,,1,14,1,15,0,0,0,0,0,0,.5,8,0,0,0,0,0,0,0,0,-45.457142,10.47619,87.865807,19,22,2,4,0,,
1,Acre,AC,Brasil,2020-04-01,36,,,,,1,15,1,16,0,0,0,0,0,0,.5,9,0,0,0,0,0,0,0,0,-44.085709,10.95679,98.822601,19,21,2,4,0,,
1,Acre,AC,Brasil,2020-04-02,37,,,,,1,16,1,17,0,0,0,0,0,0,.5,10,0,0,0,0,0,0,0,0,-43.05714,11.41141,110.234,19,21,2,4,0,,
1,Acre,AC,Brasil,2020-04-03,38,,,,,1,17,1,18,0,0,0,0,0,0,.5,11,0,0,0,0,0,0,0,0,-42.885719,11.8421,122.0761,18,20,2,3,0,,
1,Acre,AC,Brasil,2020-04-04,39,,,,,1,18,1,19,0,0,0,0,0,0,.5,12,0,0,0,0,0,0,0,0,-42.028568,12.25071,134.3268,18,20,2,3,0,,
1,Acre,AC,Brasil,2020-04-05,40,,,,,1,19,1,20,0,0,0,0,0,0,.5,13,0,0,0,0,0,0,0,0,-41.742859,12.63889,146.9657,17,19,2,3,0,,
1,Acre,AC,Brasil,2020-04-06,41,,,,,1,20,1,21,0,0,0,0,0,0,.5,14,0,0,0,0,0,0,0,0,-40.400002,13.00813,159.9738,18,19,2,3,0,,
1,Acre,AC,Brasil,2020-04-07,42,,,,,1,21,1,22,0,0,0,0,0,0,.5,15,0,0,0,0,0,0,0,0,-40.171429,13.35979,173.3336,17,19,2,2,0,,
1,Acre,AC,Brasil,2020-04-08,43,,,,,1,22,1,23,0,0,0,0,0,0,.5,16,0,0,0,0,0,0,0,0,-39.285709,13.69509,187.0287,17,19,2,2,0,,
1,Acre,AC,Brasil,2020-04-09,44,,,,,1,23,1,24,0,0,0,0,0,0,.5,17,0,0,0,0,0,0,0,0,-38.685711,14.01515,201.0439,18,19,2,2,0,,
1,Acre,AC,Brasil,2020-04-10,45,,,,,1,24,1,25,0,0,0,0,0,0,.5,18,0,0,0,0,0,0,0,0,-40.85714,14.32099,215.3649,19,19,2,2,0,,
1,Acre,AC,Brasil,2020-04-11,46,,,,,1,25,1,26,0,0,0,0,0,0,.5,19,0,0,0,0,0,0,0,0,-40.914291,14.61353,229.97839,19,18,2,2,0,,
1,Acre,AC,Brasil,2020-04-12,47,,,,,1,26,1,27,0,0,0,0,0,0,.5,20,0,0,0,0,0,0,0,0,-40.657139,14.89362,244.87199,19,18,2,2,0,,
1,Acre,AC,Brasil,2020-04-13,48,,,,,1,27,1,28,0,0,0,0,0,0,.5,21,0,0,0,0,0,0,0,0,-40.85714,15.16204,260.03409,19,18,2,2,0,,
1,Acre,AC,Brasil,2020-04-14,49,,,,,1,28,1,29,0,0,0,0,0,0,.5,22,0,0,0,0,0,0,0,0,-41.42857,15.4195,275.45361,18,18,2,2,0,,
