State_Code,Date,Days,Daily_Cases,Total_Cases,Deaths_Daily,Deaths_Total,School_Closure,Days_Since_Schools_Closed,Workplace_Closure,Days_Workplace_Closure,Public_Events_Cancelled,Public_Events_Cancelled_Days,Public_Transit_Suspended,Days_Since_Transit_Suspend,Information_Campaign,Information_Campaign_Days,Internal_Travel_Control,Days_Since_Internal_Travel_Ban,International_Travel_Controls,Days_Since_International_Ban,Use_face_masks,Days_use_face_mask,Stay_at_home,Days_since_stay_at_home,Rest_on_gatherings,Days_rest_on_gatherings,State_Name,Hospital_Beds,Hospital_Beds_per_capita,ICU_Beds,ICUbeds_per_capita,Population,GDP_Rank,Marginalization_Rank,Cases_per_capita,Deaths_per_capita,Deaths_per_cUCI,pop2,GoogleNonEssential,avg_google_7d,accum_mobility_google,Oxford_Index,rank_daily,rank_daily2,Oxford_Index10,Policy_Index_Adjusted_Time,Policy_Index_Adjusted_Time2,rank_rank_daily_2_2,State_code,National_google_7d,quartil_pub_pol_10v,quartil_google_7d,National_policy_index_ 10
1,27-Feb-20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,3.8,-0.057142999,-0.057142999,0,6,4,0,0,0,29,Ags,1.890146,,,0.046511631
1,28-Feb-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,6.5999999,0.85714298,0.40000001,0,,,0,0,0,15,Ags,2.4199331,,,0.37539849
1,29-Feb-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,11.2,2.65714,1.15238,0,,,0,0,0,26,Ags,2.8990023,,,0.42627746
1,1-Mar-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,7.4000001,3.77143,1.8071425,0,,,0,0,0,29,Ags,3.2682176,,,0.44931412
1,2-Mar-20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,2.4000001,4.1142902,2.2685721,0,,,0,0,0,12,Ags,3.4790695,,,0.5318597
1,3-Mar-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,-0.80000001,4.22857,2.5952384,0,,,0,0,0,25,Ags,3.57763,,,0.56061447
1,4-Mar-20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,0,4.3714299,2.8489799,0,,,0,0,0,22,Ags,3.9831676,,,0.57862234
1,5-Mar-20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,1.6,4.0571399,3,0,,,0,0,0,9,Ags,4.2334437,,,0.59121698
1,6-Mar-20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,-0.60000002,3.0285699,3.0031745,0,,,0,0,0,25,Ags,3.8093014,,,0.60058659
1,7-Mar-20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,-0.40000001,1.37143,2.8399999,0,,,0,0,0,23,Ags,3.3428574,,,0.63972008
1,8-Mar-20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,2.2,0.62857097,2.6389611,0,,,0,0,0,10,Ags,2.9867105,,,0.72675037
1,9-Mar-20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0,0,0,1,-11.2,-1.31429,2.3095233,0,9,7,0,0,0,8,Ags,1.1049826,,,0.76374429
1,10-Mar-20,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,6.97E-07,0,0,1,1,-1.05714,2.0505493,0,7,2,0,0,0,4,Ags,1.0398666,,,0.83299828
1,11-Mar-20,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015503876,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,6.97E-07,0,0,1,1.4,-0.85714298,1.842857,0.22148395,10,13,0.15503876,0,0,25,Ags,0.89568043,,,0.8923769
1,12-Mar-20,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015503876,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.39E-06,0,0,1,4,-0.51428598,1.6857141,0.22148395,11,8,0.15503876,0,0,6,Ags,0.96168196,,,0.96564281
1,13-Mar-20,16,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.015503876,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.39E-06,0,0,1,4.1999998,0.17142899,1.5910714,14.507198,,,10.155039,0.625,2.5,12,Ags,1.3242532,,,1.223954
1,14-Mar-20,17,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.027131783,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,2.09E-06,0,0,1,4.4000001,0.85714298,1.547899,14.673311,,,10.271317,1.1764705,3.4299717,7,Ags,1.990034,,,1.7457495
1,15-Mar-20,18,1,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.027131783,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,2.79E-06,0,0,1,-3.8,0,1.4619046,14.673311,,3,10.271317,1.6666666,4.0824828,12,Ags,1.9140642,,,2.1973693
1,16-Mar-20,19,1,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0.027131783,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.49E-06,0,0,1,-14.2,-0.42857099,1.3624059,14.673311,6,6,10.271317,2.1052632,4.588315,28,Ags,1.2489482,,,3.3989439
1,17-Mar-20,20,2,7,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0.062015504,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,4.88E-06,0,0,1,-2.5999999,-0.94285703,1.2471428,15.17165,5,6,10.620155,2.5,5,24,Ags,0.64473975,,,6.1439109
1,18-Mar-20,21,3,10,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0.062015504,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,6.97E-06,0,0,1,-11,-2.7142899,1.0585032,15.17165,9,9,10.620155,2.8571429,5.3452249,23,Ags,-0.84828395,,,7.5221658
1,19-Mar-20,22,3,13,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0.065891474,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,9.06E-06,0,0,1,-14.6,-5.3714299,0.76623344,15.227021,14,14,10.658915,3.1818182,5.6407609,21,Ags,-2.9993358,,,8.5593281
1,20-Mar-20,23,2,15,0,0,1,1,0,0,1,8,0,0,0,0,0,0,0.10465116,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.04556E-05,0,0,1,-21.200001,-9,0.3416146,30.066444,19,19,21.046511,3.9130435,7.9828224,23,Ags,-6.0511632,,,10.024296
1,21-Mar-20,24,0,15,0,0,1,2,0,0,1,9,0,0,0,0,0,0,0.10465116,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.04556E-05,0,0,1,-22.799999,-12.8857,-0.2095235,30.066444,21,21,21.046511,4.5833335,9.0104761,21,Ags,-9.8126249,,,11.130754
1,22-Mar-20,25,1,16,0,0,1,3,0,0,1,10,0,0,0,0,0,0,0.10465116,0,0,0,0,0,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.11527E-05,0,0,1,-31,-16.7714,-0.87199855,30.066444,20,20,21.046511,5.1999998,9.7886572,20,Ags,-13.846058,,,12.015697
1,23-Mar-20,26,5,21,0,0,1,4,0,0,1,11,0,0,1,1,0,0,0.10465116,0,0,0,0.30000001,1,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.46379E-05,0,0,1,-29.799999,-19,-1.5692294,44.352158,23,23,34.046513,6.2692308,12.976269,21,Ags,-15.72114,,,14.291653
1,24-Mar-20,27,0,21,0,0,1,5,0.5,1,1,12,0,0,1,2,0,0,0.10465116,0,0,0,0.30000001,2,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.46379E-05,0,0,1,-32.400002,-23.257099,-2.372484,51.495018,23,23,39.046513,7.4444442,15.470384,20,Ags,-19.699438,,,17.737141
1,25-Mar-20,28,3,24,0,0,1,6,0.5,2,1,13,0,0,1,3,0,0,0.1124031,0,0,0,0.30000001,3,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.6729E-05,0,0,1,-35.799999,-26.799999,-3.2448952,51.605759,23,23,39.124031,8.5357141,17.034508,21,Ags,-23.121817,,,19.500059
1,26-Mar-20,29,0,24,0,0,1,7,0.5,3,1,14,0,0,1,4,0,0,0.1124031,0,0,0,0.30000001,4,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.6729E-05,0,0,1,-35.200001,-29.742901,-4.1586194,51.605759,22,22,39.124031,9.5517244,18.297367,22,Ags,-26.222815,,,20.960548
1,27-Mar-20,30,0,24,0,0,1,8,0.5,4,1,15,0,0,1,5,0,0,0.1124031,0,0,0,0.30000001,5,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.6729E-05,0,0,1,-36,-31.8571,-5.081902,51.605759,22,22,39.124031,10.5,19.368015,20,Ags,-28.716715,,,22.223057
1,28-Mar-20,31,0,24,0,0,1,9,0.5,5,1,16,0.5,1,1,6,0,0,0.1124031,0,0,0,0.30000001,6,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.6729E-05,0,0,1,-31.799999,-33.142899,-5.9870958,58.748615,23,23,44.124031,11.548388,21.197683,20,Ags,-30.190027,,,23.316694
1,29-Mar-20,32,0,24,0,0,1,10,0.5,6,1,17,0.5,2,1,7,0,0,0.1124031,0,0,0,0.30000001,7,0,0,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.6729E-05,0,0,1,-38.599998,-34.2286,-6.8696427,58.748615,23,23,44.124031,12.53125,22.374117,19,Ags,-31.5557,,,24.416695
1,30-Mar-20,33,0,24,0,0,1,11,0.5,7,1,18,0.5,3,1,8,0,0,0.1124031,0,0,0,0.30000001,8,0.75,1,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.6729E-05,0,0,1,-37.400002,-35.314301,-7.7316017,58.748615,23,23,51.624031,13.681818,24.67572,21,Ags,-32.414841,,,25.79974
1,31-Mar-20,34,0,24,0,0,1,12,0.5,8,1,19,0.5,4,1,9,0,0,0.1124031,0,0,0,0.30000001,9,0.75,2,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,1.6729E-05,0,0,1,-38.200001,-36.142899,-8.5672283,58.748615,23,23,51.624031,14.764706,26.06414,21,Ags,-32.910957,2,1,27.818054
1,1-Apr-20,35,12,36,0,0,1,13,0.5,9,1,20,0.5,5,1,10,0,0,0.12790698,0,0,0,0.30000001,10,0.75,3,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,2.50935E-05,0,0,1,-39.200001,-36.628601,-9.3689814,58.9701,23,23,51.779068,15.785714,27.223637,20,Ags,-33.248947,,,28.774197
1,2-Apr-20,36,11,47,0,0,1,14,0.5,10,1,21,0.5,6,1,11,0,0,0.12790698,0,0,0,0.30000001,11,0.75,4,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.27609E-05,0,0,1,-40.200001,-37.342899,-10.146035,58.9701,23,23,51.779068,16.75,28.236216,19,Ags,-33.866886,,,29.692772
1,3-Apr-20,37,1,48,0,0,1,15,0.5,11,1,22,0.5,7,1,12,0,0,0.12790698,0,0,0,0.30000001,12,0.75,5,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.3458E-05,0,0,1,-41.799999,-38.171398,-10.903478,58.9701,22,22,51.779068,17.662163,29.139671,19,Ags,-34.647175,,,30.57658
1,4-Apr-20,38,1,49,0,0,1,16,0.5,12,1,23,0.5,8,1,13,0,0,0.12790698,0,0,0,0.30000001,13,0.75,6,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.4155E-05,0,0,1,-37.400002,-38.971401,-11.642107,58.9701,22,22,51.779068,18.526316,29.956505,20,Ags,-35.58028,,,31.438019
1,5-Apr-20,39,0,49,0,0,1,17,0.5,13,1,24,0.5,9,1,14,0,0,0.12790698,0,0,0,0.30000001,14,0.75,7,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.4155E-05,0,0,1,-44.200001,-39.7714,-12.363371,58.9701,21,21,51.779068,19.346153,30.701899,20,Ags,-36.477962,,,32.24004
1,6-Apr-20,40,0,49,0,0,1,18,0.5,14,1,25,0.5,10,1,15,0,0,0.12790698,0,0,0,0.30000001,15,0.75,8,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.4155E-05,0,0,1,-42.200001,-40.4571,-13.065714,58.9701,20,20,51.779068,20.125,31.386881,20,Ags,-37.59491,,,33.002014
1,7-Apr-20,41,4,53,0,0,1,19,0.5,15,1,26,0.5,11,1,16,0,0,0.12790698,0,0,0,0.30000001,16,0.75,9,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.69432E-05,0,0,1,-41.799999,-40.971401,-13.746341,58.9701,20,20,51.779068,20.865854,32.019875,20,Ags,-38.739082,,,33.717251
1,8-Apr-20,42,0,53,0,0,1,20,0.5,16,1,27,0.5,12,1,17,0,0,0.12790698,0,0.5,1,0.30000001,17,0.75,10,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.69432E-05,0,0,1,-39.400002,-41,-14.395237,58.9701,20,20,56.779068,21.690475,33.379032,20,Ags,-39.600433,,,34.632401
1,9-Apr-20,43,0,53,0,0,1,21,0.5,17,1,28,0.5,13,1,18,0,0,0.12790698,0,0.5,2,0.30000001,18,0.75,11,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.69432E-05,0,0,1,-45.799999,-41.799999,-15.032557,58.9701,19,19,56.779068,22.476744,34.233513,19,Ags,-40.897007,,,35.366623
1,10-Apr-20,44,0,53,0,0,1,22,0.5,18,1,29,0.5,14,1,19,0,0,0.12790698,0,0.5,3,0.30000001,19,0.75,12,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.69432E-05,0,0,1,-62.599998,-44.7714,-15.70844,58.9701,18,18,56.779068,23.227272,34.972904,19,Ags,-43.676853,,,36.102367
1,11-Apr-20,45,2,55,1,1,1,23,0.5,19,1,30,0.5,15,1,20,0,0,0.12790698,0,0.5,4,0.30000001,20,0.75,13,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.83373E-05,6.97E-07,0.033333335,1,-48.799999,-46.400002,-16.390474,58.9701,17,17,56.779068,23.944445,35.638359,18,Ags,-45.697903,,,36.785805
1,12-Apr-20,46,0,55,0,1,1,24,0.5,20,1,31,0.5,16,1,21,0,0,0.12790698,0,0.5,5,0.30000001,21,0.75,14,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.83373E-05,6.97E-07,0.033333335,1,-47.599998,-46.8857,-17.053415,58.9701,16,16,56.779068,24.630434,36.247776,18,Ags,-46.5546,,,37.345005
1,13-Apr-20,47,0,55,0,1,1,25,0.5,21,1,32,0.5,17,1,22,0,0,0.12790698,0,0.5,6,0.30000001,22,0.75,15,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,3.83373E-05,6.97E-07,0.033333335,1,-41.400002,-46.7714,-17.685713,58.9701,15,15,56.779068,25.287233,36.811535,16,Ags,-46.869102,,,38.133102
1,14-Apr-20,48,10,65,0,1,1,26,0.5,22,1,33,0.5,18,1,23,0,0,0.12790698,0,0.5,7,0.30000001,23,0.75,16,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,4.53077E-05,6.97E-07,0.033333335,1,-41,-46.657101,-18.289282,58.9701,14,14,56.779068,25.916666,37.336617,15,Ags,-47.083946,,,38.802738
1,15-Apr-20,49,0,65,0,1,1,27,0.5,23,1,34,0.5,19,1,24,0,0,0.12790698,0,0.5,8,0.30000001,24,0.75,17,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,4.53077E-05,6.97E-07,0.033333335,1,-38.400002,-46.514301,-18.865303,58.9701,14,14,56.779068,26.520409,37.828121,15,Ags,-47.128235,,,39.416962
1,16-Apr-20,50,6,71,1,2,1,28,0.5,24,1,35,0.5,20,1,25,0,0,0.12790698,0,0.5,9,0.30000001,25,0.75,18,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,4.94899E-05,1.39E-06,0.06666667,1,-39.799999,-45.657101,-19.40114,58.9701,14,14,56.779068,27.1,38.290001,13,Ags,-46.479736,,,40.010315
1,17-Apr-20,51,6,77,0,2,1,29,0.5,25,1,36,0.5,21,1,26,0,0,0.12790698,0,0.5,10,0.30000001,26,0.75,19,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,5.36722E-05,1.39E-06,0.06666667,1,-41.200001,-42.599998,-19.856018,58.9701,13,13,56.779068,27.656862,38.725433,11,Ags,-44.314949,,,40.856068
1,18-Apr-20,52,0,77,0,2,1,30,0.5,26,1,37,0.5,22,1,27,0,0,0.12790698,0,0.5,11,0.30000001,27,0.75,20,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,5.36722E-05,1.39E-06,0.06666667,1,-40.200001,-41.371399,-20.269775,58.9701,13,13,56.779068,28.192308,39.137035,12,Ags,-43.143311,,,41.418434
1,19-Apr-20,53,3,80,0,2,1,31,0.5,27,1,38,0.5,23,1,28,0,0,0.12790698,0,0.5,12,0.30000001,28,0.75,21,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,5.57633E-05,1.39E-06,0.06666667,1,-45.200001,-41.028599,-20.661451,58.9701,11,11,56.779068,28.707548,39.527023,11,Ags,-42.848949,,,42.172527
1,20-Apr-20,54,0,80,0,2,1,32,0.5,28,1,39,0.5,24,1,29,0,0,0.12790698,0,0.5,13,0.30000001,29,0.75,22,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,5.57633E-05,1.39E-06,0.06666667,1,-44.400002,-41.4571,-21.046556,58.9701,11,11,56.779068,29.203703,39.897282,12,Ags,-43.121155,,,42.999741
1,21-Apr-20,55,0,80,0,2,1,33,0.5,29,1,40,0.5,25,1,30,0,0,0.12790698,0,0.5,14,0.30000001,30,0.75,23,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,5.57633E-05,1.39E-06,0.06666667,1,-47.400002,-42.371399,-21.43428,58.9701,12,12,56.779068,29.681818,40.249458,12,Ags,-43.725368,,,43.848904
1,22-Apr-20,56,19,99,0,2,1,34,0.5,30,1,41,0.5,26,1,31,0,0,0.12790698,0,0.5,15,0.30000001,31,0.75,24,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,6.90071E-05,1.39E-06,0.06666667,1,-48.400002,-43.799999,-21.83367,58.9701,12,12,56.779068,30.142857,40.58498,12,Ags,-44.686371,,,44.40115
1,23-Apr-20,57,6,105,0,2,1,35,0.5,31,1,42,0.5,27,1,32,0,0,0.12790698,0,0.5,16,0.30000001,32,0.75,25,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,7.31893E-05,1.39E-06,0.06666667,1,-47.799999,-44.942902,-22.239094,58.9701,13,13,56.779068,30.587719,40.905121,12,Ags,-45.612629,,,44.88776
1,24-Apr-20,58,40,145,0,2,1,36,0.5,32,1,43,0.5,28,1,33,0,0,0.12790698,0,1,17,0.30000001,33,0.75,26,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000101071,1.39E-06,0.06666667,1,-48.400002,-45.971401,-22.648272,58.9701,13,13,61.779068,32.482758,43.917957,15,Ags,-46.387611,,,45.393406
1,25-Apr-20,59,1,146,0,2,1,37,0.5,33,1,44,0.5,29,1,34,0,0,0.12790698,0,1,18,0.30000001,34,0.75,27,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000101768,1.39E-06,0.06666667,1,-43.599998,-46.4571,-23.051811,58.9701,13,13,61.779068,32.957626,44.265362,15,Ags,-46.83543,,,45.868416
1,26-Apr-20,60,2,148,0,2,1,38,0.5,34,1,45,0.5,30,1,35,0,0,0.12790698,0,1,19,0.30000001,35,0.75,28,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000103162,1.39E-06,0.06666667,1,-49.200001,-47.028599,-23.451424,58.9701,13,13,61.779068,33.416668,44.59758,15,Ags,-47.282829,,,46.284729
1,27-Apr-20,61,13,161,0,2,1,39,0.5,35,1,46,0.5,31,1,36,0,0,0.12790698,0,1,20,0.30000001,36,0.75,29,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000112224,1.39E-06,0.06666667,1,-47.400002,-47.4571,-23.844959,58.9701,13,13,61.779068,33.860657,44.915672,14,Ags,-47.67907,,,46.673088
1,28-Apr-20,62,6,167,0,2,1,40,0.5,36,1,47,0.5,32,1,37,0,0,0.12790698,0,1,21,0.30000001,37,0.75,30,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000116406,1.39E-06,0.06666667,1,-46.400002,-47.314301,-24.223497,58.9701,12,12,61.779068,34.290321,45.220585,14,Ags,-47.704323,,,47.039146
1,29-Apr-20,63,20,187,0,2,1,41,0.5,37,1,48,0.5,33,1,38,0,0,0.12790698,0,1,22,0.30000001,38,0.75,31,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000130347,1.39E-06,0.06666667,1,-44.400002,-46.742901,-24.580948,58.9701,12,12,61.779068,34.706348,45.51318,14,Ags,-47.324909,,,47.386108
1,30-Apr-20,64,18,205,4,6,1,42,0.5,38,1,49,0.5,34,1,39,0,0,0.12790698,0,1,23,0.30000001,39,0.75,32,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000142893,4.18E-06,0.2,1,-38.799999,-45.4571,-24.907139,58.9701,12,12,61.779068,35.109375,45.794243,14,Ags,-45.981838,,,47.771881
1,1-May-20,65,19,224,1,7,1,43,0.5,39,1,50,0.5,35,1,40,0,0,0.12790698,0,1,24,0.30000001,40,0.75,33,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000156137,4.88E-06,0.23333333,1,-52.200001,-46,-25.231644,58.9701,12,12,61.779068,35.5,46.064476,14,Ags,-46.350597,,,48.094769
1,2-May-20,66,29,253,0,7,1,44,0.5,40,1,51,0.5,36,1,41,0,0,0.12790698,0,1,25,0.30000001,41,0.75,34,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000176351,4.88E-06,0.23333333,1,-42.400002,-45.828602,-25.543718,58.9701,12,12,61.779068,35.878788,46.324535,14,Ags,-46.010628,,,48.565041
1,3-May-20,67,12,265,0,7,1,45,0.5,41,1,52,0.5,37,1,42,0,0,0.12790698,0,1,26,0.30000001,42,0.75,35,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000184716,4.88E-06,0.23333333,1,-46.400002,-45.4286,-25.840508,58.9701,12,12,61.779068,36.246269,46.575016,14,Ags,-45.675522,,,48.761055
1,4-May-20,68,21,286,2,9,1,46,0.5,42,1,53,0.5,38,1,43,0,0,0.13953489,0,1,27,0.30000001,43,0.75,36,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000199354,6.27E-06,0.30000001,1,-44.599998,-45.028599,-26.122686,59.136211,12,12,61.895348,36.60294,46.816456,14,Ags,-45.204643,,,49.112957
1,5-May-20,69,3,289,1,10,1,47,0.5,43,1,54,0.5,39,1,44,0,0,0.13953489,0,1,28,0.30000001,44,0.75,37,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000201445,6.97E-06,0.33333334,1,-44.799999,-44.799999,-26.393372,59.136211,12,12,61.895348,36.949276,47.04937,14,Ags,-45.055805,,,49.427185
1,6-May-20,70,3,292,0,10,1,48,0.5,44,1,55,0.5,40,1,45,0,0,0.13953489,0,1,29,0.30000001,45,0.75,38,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000203536,6.97E-06,0.33333334,1,-44.599998,-44.828602,-26.656733,59.136211,11,11,61.895348,37.285713,47.274212,14,Ags,-45.113831,,,49.693008
1,7-May-20,71,0,292,1,11,1,49,0.5,45,1,56,0.5,41,1,46,0,0,0.13953489,0,1,30,0.30000001,46,0.75,39,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000203536,7.67E-06,0.36666667,1,-43.200001,-45.4571,-26.921526,59.136211,11,11,61.895348,37.612675,47.491421,14,Ags,-46.035656,,,50.040916
1,8-May-20,72,9,301,1,12,1,50,0.5,46,1,57,0.5,42,1,47,0,0,0.13953489,0,1,31,0.30000001,47,0.75,40,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000209809,8.36E-06,0.40000001,1,,,,59.136211,,,61.895348,37.930557,47.701385,26,Ags,0,,,50.289799
1,9-May-20,73,2,303,2,14,1,51,0.5,47,1,58,0.5,43,1,48,0,0,0.13953489,0,1,32,0.30000001,48,0.75,41,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000211204,9.76E-06,0.46666667,1,,,,59.136211,,,61.895348,38.239727,47.904484,12,Ags,0,,,50.529202
1,10-May-20,74,27,330,0,14,1,52,0.5,48,1,59,0.5,44,1,49,0,0,0.13953489,0,1,33,0.30000001,49,0.75,42,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000230024,9.76E-06,0.46666667,1,,,,59.136211,,,61.895348,38.540543,48.101055,4,Ags,0,,,50.759926
1,11-May-20,75,22,352,0,14,1,53,0.5,49,1,60,0.5,45,1,50,0,0,0.13953489,0,1,34,0.30000001,50,0.75,43,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000245359,9.76E-06,0.46666667,1,,,,59.136211,,,61.895348,38.833332,48.29142,22,Ags,0,,,50.981716
1,12-May-20,76,30,382,0,14,1,54,0.5,50,1,61,0.5,46,1,51,0,0,0.13953489,0,1,35,0.30000001,51,0.75,44,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.00026627,9.76E-06,0.46666667,1,,,,59.136211,,,61.895348,39.118423,48.47588,19,Ags,0,,,51.741871
1,13-May-20,77,16,398,1,15,1,55,0.5,51,1,62,0.5,47,1,52,0,0,0.13953489,0,1,36,0.30000001,52,0.75,45,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000277422,1.04556E-05,0.5,1,,,,59.136211,,,61.895348,39.396103,48.654709,13,Ags,0,,,51.471977
1,14-May-20,78,9,407,1,16,1,56,0.5,52,1,63,0.5,48,1,53,0,0,0.13953489,0,1,37,0.30000001,53,0.75,46,Aguascalientes,524,365.24969,30,20.911242,1434635,10,5,0.000283696,1.11527E-05,0.53333336,1,,,,59.136211,,,61.895348,39.666668,48.828175,2,Ags,0,,,51.677811
