State_Code,Date,Days,State_Name,avg_google_7d,Mobility_Ranking
MOR,1-May-20,65,Morelos,-45.057144,
MOR,30-Apr-20,64,Morelos,-44.628571,
MOR,29-Apr-20,63,Morelos,-45.685715,
MOR,28-Apr-20,62,Morelos,-45.942856,
MOR,27-Apr-20,61,Morelos,-45.828571,
MOR,26-Apr-20,60,Morelos,-45.514286,
MOR,25-Apr-20,59,Morelos,-45.171429,
MOR,24-Apr-20,58,Morelos,-44.799999,
MOR,23-Apr-20,57,Morelos,-44.057144,
MOR,22-Apr-20,56,Morelos,-43.114285,
MOR,21-Apr-20,55,Morelos,-42.057144,
MOR,20-Apr-20,54,Morelos,-41.485714,
MOR,19-Apr-20,53,Morelos,-41.171429,
MOR,18-Apr-20,52,Morelos,-40.942856,
MOR,17-Apr-20,51,Morelos,-41.485714,
MOR,16-Apr-20,50,Morelos,-42.914288,
MOR,15-Apr-20,49,Morelos,-42.799999,
MOR,14-Apr-20,48,Morelos,-42.371429,
MOR,13-Apr-20,47,Morelos,-41.742859,
MOR,12-Apr-20,46,Morelos,-41.085712,
MOR,11-Apr-20,45,Morelos,-40.285713,
MOR,10-Apr-20,44,Morelos,-38.714287,
MOR,9-Apr-20,43,Morelos,-36.42857,
MOR,8-Apr-20,42,Morelos,-35.657143,
MOR,7-Apr-20,41,Morelos,-35,
MOR,6-Apr-20,40,Morelos,-34.057144,
MOR,5-Apr-20,39,Morelos,-33.057144,
MOR,4-Apr-20,38,Morelos,-31.799999,
MOR,3-Apr-20,37,Morelos,-30.6,
MOR,2-Apr-20,36,Morelos,-29.571428,
MOR,1-Apr-20,35,Morelos,-28.742857,
MOR,31-Mar-20,34,Morelos,-27.942858,
MOR,30-Mar-20,33,Morelos,-27.114286,
MOR,29-Mar-20,32,Morelos,-25.885714,
MOR,28-Mar-20,31,Morelos,-24.428572,
MOR,27-Mar-20,30,Morelos,-22.828571,
MOR,26-Mar-20,29,Morelos,-20.971428,
MOR,25-Mar-20,28,Morelos,-18.4,
MOR,24-Mar-20,27,Morelos,-15.685715,
MOR,23-Mar-20,26,Morelos,-12,
MOR,22-Mar-20,25,Morelos,-9.6285715,
MOR,21-Mar-20,24,Morelos,-4.3428574,
MOR,20-Mar-20,23,Morelos,0.057142857,
MOR,19-Mar-20,22,Morelos,3.6285715,
MOR,18-Mar-20,21,Morelos,5.5428572,
MOR,17-Mar-20,20,Morelos,6.7142859,
MOR,16-Mar-20,19,Morelos,6.8857141,
MOR,15-Mar-20,18,Morelos,5.9714284,
MOR,14-Mar-20,17,Morelos,3.9714286,
MOR,13-Mar-20,16,Morelos,1.9428571,
MOR,12-Mar-20,15,Morelos,1.0857143,
MOR,11-Mar-20,14,Morelos,1.0571429,
MOR,10-Mar-20,13,Morelos,1.0857143,
MOR,9-Mar-20,12,Morelos,0.97142857,
MOR,8-Mar-20,11,Morelos,3.0285714,
MOR,7-Mar-20,10,Morelos,3.7142856,
MOR,6-Mar-20,9,Morelos,4.4000001,
MOR,5-Mar-20,8,Morelos,4.9714284,
MOR,4-Mar-20,7,Morelos,5.1142859,
MOR,3-Mar-20,6,Morelos,5.1428571,
MOR,2-Mar-20,5,Morelos,5.257143,
MOR,1-Mar-20,4,Morelos,4.9714284,
MOR,29-Feb-20,3,Morelos,5.0857143,
MOR,28-Feb-20,2,Morelos,5.1142859,
MOR,27-Feb-20,1,Morelos,4.7714286,
NAY,13-May-20,77,Nayarit,-47.028572,9
NAY,12-May-20,76,Nayarit,-47.057144,
NAY,11-May-20,75,Nayarit,-47.028572,
NAY,10-May-20,74,Nayarit,-46.714287,
NAY,9-May-20,73,Nayarit,-47.371429,
NAY,8-May-20,72,Nayarit,-47.828571,
NAY,7-May-20,71,Nayarit,-48.828571,
NAY,6-May-20,70,Nayarit,-48.171429,
NAY,5-May-20,69,Nayarit,-48.42857,
NAY,4-May-20,68,Nayarit,-48.885715,
NAY,3-May-20,67,Nayarit,-49.57143,
NAY,2-May-20,66,Nayarit,-50.085712,
NAY,1-May-20,65,Nayarit,-50.657143,
NAY,30-Apr-20,64,Nayarit,-50.42857,
NAY,29-Apr-20,63,Nayarit,-51.799999,
NAY,28-Apr-20,62,Nayarit,-52.42857,
NAY,27-Apr-20,61,Nayarit,-52.857143,
NAY,26-Apr-20,60,Nayarit,-52.828571,
NAY,25-Apr-20,59,Nayarit,-52.599998,
NAY,24-Apr-20,58,Nayarit,-52.171429,
NAY,23-Apr-20,57,Nayarit,-51.457142,
NAY,22-Apr-20,56,Nayarit,-50.485714,
NAY,21-Apr-20,55,Nayarit,-49.342857,
NAY,20-Apr-20,54,Nayarit,-48.42857,
NAY,19-Apr-20,53,Nayarit,-47.714287,
NAY,18-Apr-20,52,Nayarit,-47.714287,
NAY,17-Apr-20,51,Nayarit,-48.828571,
NAY,16-Apr-20,50,Nayarit,-50.542858,
NAY,15-Apr-20,49,Nayarit,-51.400002,
NAY,14-Apr-20,48,Nayarit,-51.057144,
NAY,13-Apr-20,47,Nayarit,-50.371429,
NAY,12-Apr-20,46,Nayarit,-49.657143,
NAY,11-Apr-20,45,Nayarit,-48.42857,
NAY,10-Apr-20,44,Nayarit,-45.57143,
NAY,9-Apr-20,43,Nayarit,-42.57143,
NAY,8-Apr-20,42,Nayarit,-40.285713,
NAY,7-Apr-20,41,Nayarit,-39.085712,
NAY,6-Apr-20,40,Nayarit,-37.714287,
NAY,5-Apr-20,39,Nayarit,-36.742859,
NAY,4-Apr-20,38,Nayarit,-35.657143,
NAY,3-Apr-20,37,Nayarit,-35.057144,
NAY,2-Apr-20,36,Nayarit,-34.514286,
NAY,1-Apr-20,35,Nayarit,-34.342857,
NAY,31-Mar-20,34,Nayarit,-34.342857,
NAY,30-Mar-20,33,Nayarit,-34.200001,
NAY,29-Mar-20,32,Nayarit,-33.42857,
NAY,28-Mar-20,31,Nayarit,-32.371429,
NAY,27-Mar-20,30,Nayarit,-30.942858,
NAY,26-Mar-20,29,Nayarit,-28.657143,
NAY,25-Mar-20,28,Nayarit,-25.799999,
NAY,24-Mar-20,27,Nayarit,-22.171429,
NAY,23-Mar-20,26,Nayarit,-17.742857,
NAY,22-Mar-20,25,Nayarit,-13.857142,
NAY,21-Mar-20,24,Nayarit,-8.3714285,
NAY,20-Mar-20,23,Nayarit,-3.3142858,
NAY,19-Mar-20,22,Nayarit,0.34285715,
NAY,18-Mar-20,21,Nayarit,2.7714286,
NAY,17-Mar-20,20,Nayarit,4.0857143,
NAY,16-Mar-20,19,Nayarit,4.1999998,
NAY,15-Mar-20,18,Nayarit,3.2571428,
NAY,14-Mar-20,17,Nayarit,2.3428571,
NAY,13-Mar-20,16,Nayarit,0.91428572,
NAY,12-Mar-20,15,Nayarit,0.62857145,
NAY,11-Mar-20,14,Nayarit,0.51428574,
NAY,10-Mar-20,13,Nayarit,0.5714286,
NAY,9-Mar-20,12,Nayarit,0.5714286,
NAY,8-Mar-20,11,Nayarit,2.2,
NAY,7-Mar-20,10,Nayarit,2.4285715,
NAY,6-Mar-20,9,Nayarit,2.4285715,
NAY,5-Mar-20,8,Nayarit,2.5714285,
NAY,4-Mar-20,7,Nayarit,2.5428572,
NAY,3-Mar-20,6,Nayarit,2.6571429,
NAY,2-Mar-20,5,Nayarit,2.7428572,
NAY,1-Mar-20,4,Nayarit,2.5428572,
NAY,29-Feb-20,3,Nayarit,1.8285714,
NAY,28-Feb-20,2,Nayarit,1.2857143,
NAY,27-Feb-20,1,Nayarit,0.88571429,
NLE,13-May-20,77,Nuevo Le�n,-43.942856,13
NLE,12-May-20,76,Nuevo Le�n,-44.114285,
NLE,11-May-20,75,Nuevo Le�n,-44.457142,
NLE,10-May-20,74,Nuevo Le�n,-44.285713,
NLE,9-May-20,73,Nuevo Le�n,-45.342857,
NLE,8-May-20,72,Nuevo Le�n,-46.285713,
NLE,7-May-20,71,Nuevo Le�n,-47.657143,
NLE,6-May-20,70,Nuevo Le�n,-46.714287,
NLE,5-May-20,69,Nuevo Le�n,-47,
NLE,4-May-20,68,Nuevo Le�n,-47.514286,
NLE,3-May-20,67,Nuevo Le�n,-48.200001,
NLE,2-May-20,66,Nuevo Le�n,-48.542858,
NLE,1-May-20,65,Nuevo Le�n,-48.57143,
NLE,30-Apr-20,64,Nuevo Le�n,-47.542858,
NLE,29-Apr-20,63,Nuevo Le�n,-49.085712,
NLE,28-Apr-20,62,Nuevo Le�n,-49.228573,
NLE,27-Apr-20,61,Nuevo Le�n,-48.914288,
NLE,26-Apr-20,60,Nuevo Le�n,-48.514286,
NLE,25-Apr-20,59,Nuevo Le�n,-48.028572,
NLE,24-Apr-20,58,Nuevo Le�n,-47.885715,
NLE,23-Apr-20,57,Nuevo Le�n,-47.457142,
NLE,22-Apr-20,56,Nuevo Le�n,-47.057144,
NLE,21-Apr-20,55,Nuevo Le�n,-46.742859,
NLE,20-Apr-20,54,Nuevo Le�n,-46.400002,
NLE,19-Apr-20,53,Nuevo Le�n,-46.200001,
NLE,18-Apr-20,52,Nuevo Le�n,-46.485714,
NLE,17-Apr-20,51,Nuevo Le�n,-47.771427,
NLE,16-Apr-20,50,Nuevo Le�n,-50.057144,
NLE,15-Apr-20,49,Nuevo Le�n,-50.714287,
NLE,14-Apr-20,48,Nuevo Le�n,-50.314285,
NLE,13-Apr-20,47,Nuevo Le�n,-50.171429,
NLE,12-Apr-20,46,Nuevo Le�n,-49.914288,
NLE,11-Apr-20,45,Nuevo Le�n,-49.314285,
NLE,10-Apr-20,44,Nuevo Le�n,-47.314285,
NLE,9-Apr-20,43,Nuevo Le�n,-44.228573,
NLE,8-Apr-20,42,Nuevo Le�n,-42.57143,
NLE,7-Apr-20,41,Nuevo Le�n,-41.371429,
NLE,6-Apr-20,40,Nuevo Le�n,-40.057144,
NLE,5-Apr-20,39,Nuevo Le�n,-38.942856,
NLE,4-Apr-20,38,Nuevo Le�n,-38.142857,
NLE,3-Apr-20,37,Nuevo Le�n,-37.371429,
NLE,2-Apr-20,36,Nuevo Le�n,-37.057144,
NLE,1-Apr-20,35,Nuevo Le�n,-36.942856,
NLE,31-Mar-20,34,Nuevo Le�n,-37.342857,
NLE,30-Mar-20,33,Nuevo Le�n,-37.285713,
NLE,29-Mar-20,32,Nuevo Le�n,-36.885715,
NLE,28-Mar-20,31,Nuevo Le�n,-36.257141,
NLE,27-Mar-20,30,Nuevo Le�n,-36.114285,
NLE,26-Mar-20,29,Nuevo Le�n,-34.885715,
NLE,25-Mar-20,28,Nuevo Le�n,-32.799999,
NLE,24-Mar-20,27,Nuevo Le�n,-30.057142,
NLE,23-Mar-20,26,Nuevo Le�n,-26.714285,
NLE,22-Mar-20,25,Nuevo Le�n,-26.057142,
NLE,21-Mar-20,24,Nuevo Le�n,-21.085714,
NLE,20-Mar-20,23,Nuevo Le�n,-15.228572,
NLE,19-Mar-20,22,Nuevo Le�n,-9.9714289,
NLE,18-Mar-20,21,Nuevo Le�n,-5.4285712,
NLE,17-Mar-20,20,Nuevo Le�n,-2,
NLE,16-Mar-20,19,Nuevo Le�n,0.51428574,
NLE,15-Mar-20,18,Nuevo Le�n,3.0857143,
NLE,14-Mar-20,17,Nuevo Le�n,4.8571429,
NLE,13-Mar-20,16,Nuevo Le�n,5.0571427,
NLE,12-Mar-20,15,Nuevo Le�n,4.8857141,
NLE,11-Mar-20,14,Nuevo Le�n,4.4285712,
NLE,10-Mar-20,13,Nuevo Le�n,4.5999999,
NLE,9-Mar-20,12,Nuevo Le�n,4.6857142,
NLE,8-Mar-20,11,Nuevo Le�n,7.5142856,
NLE,7-Mar-20,10,Nuevo Le�n,7.5428572,
NLE,6-Mar-20,9,Nuevo Le�n,8.0571432,
NLE,5-Mar-20,8,Nuevo Le�n,8.6000004,
NLE,4-Mar-20,7,Nuevo Le�n,8.3428574,
NLE,3-Mar-20,6,Nuevo Le�n,7.742857,
NLE,2-Mar-20,5,Nuevo Le�n,7.8000002,
NLE,1-Mar-20,4,Nuevo Le�n,7.6285715,
NLE,29-Feb-20,3,Nuevo Le�n,6.8000002,
NLE,28-Feb-20,2,Nuevo Le�n,5.4857144,
NLE,27-Feb-20,1,Nuevo Le�n,3.6285715,
OAX,13-May-20,77,Oaxaca,-43.400002,15
OAX,12-May-20,76,Oaxaca,-43.514286,
OAX,11-May-20,75,Oaxaca,-43.628571,
OAX,10-May-20,74,Oaxaca,-43.400002,
OAX,9-May-20,73,Oaxaca,-44.714287,
OAX,8-May-20,72,Oaxaca,-45.457142,
OAX,7-May-20,71,Oaxaca,-46.342857,
OAX,6-May-20,70,Oaxaca,-45.685715,
OAX,5-May-20,69,Oaxaca,-45.771427,
OAX,4-May-20,68,Oaxaca,-45.914288,
OAX,3-May-20,67,Oaxaca,-46.542858,
OAX,2-May-20,66,Oaxaca,-47,
OAX,1-May-20,65,Oaxaca,-47.485714,
OAX,30-Apr-20,64,Oaxaca,-47.371429,
OAX,29-Apr-20,63,Oaxaca,-48.514286,
OAX,28-Apr-20,62,Oaxaca,-48.857143,
OAX,27-Apr-20,61,Oaxaca,-48.771427,
OAX,26-Apr-20,60,Oaxaca,-48.228573,
OAX,25-Apr-20,59,Oaxaca,-47.714287,
OAX,24-Apr-20,58,Oaxaca,-47.200001,
OAX,23-Apr-20,57,Oaxaca,-46.485714,
OAX,22-Apr-20,56,Oaxaca,-45.657143,
OAX,21-Apr-20,55,Oaxaca,-44.857143,
OAX,20-Apr-20,54,Oaxaca,-44.485714,
OAX,19-Apr-20,53,Oaxaca,-44.400002,
OAX,18-Apr-20,52,Oaxaca,-44.714287,
OAX,17-Apr-20,51,Oaxaca,-45.885715,
OAX,16-Apr-20,50,Oaxaca,-47.914288,
OAX,15-Apr-20,49,Oaxaca,-48.628571,
OAX,14-Apr-20,48,Oaxaca,-48.657143,
OAX,13-Apr-20,47,Oaxaca,-48.285713,
OAX,12-Apr-20,46,Oaxaca,-47.942856,
OAX,11-Apr-20,45,Oaxaca,-46.914288,
OAX,10-Apr-20,44,Oaxaca,-45,
OAX,9-Apr-20,43,Oaxaca,-42.314285,
OAX,8-Apr-20,42,Oaxaca,-40.857143,
OAX,7-Apr-20,41,Oaxaca,-39.57143,
OAX,6-Apr-20,40,Oaxaca,-38.200001,
OAX,5-Apr-20,39,Oaxaca,-36.771427,
OAX,4-Apr-20,38,Oaxaca,-35.57143,
OAX,3-Apr-20,37,Oaxaca,-34.285713,
OAX,2-Apr-20,36,Oaxaca,-33.028572,
OAX,1-Apr-20,35,Oaxaca,-32.085712,
OAX,31-Mar-20,34,Oaxaca,-31.485714,
OAX,30-Mar-20,33,Oaxaca,-30.799999,
OAX,29-Mar-20,32,Oaxaca,-29.742857,
OAX,28-Mar-20,31,Oaxaca,-27.714285,
OAX,27-Mar-20,30,Oaxaca,-25.457144,
OAX,26-Mar-20,29,Oaxaca,-22.314285,
OAX,25-Mar-20,28,Oaxaca,-18.771429,
OAX,24-Mar-20,27,Oaxaca,-15.171429,
OAX,23-Mar-20,26,Oaxaca,-11.285714,
OAX,22-Mar-20,25,Oaxaca,-9.1142855,
OAX,21-Mar-20,24,Oaxaca,-5.9428573,
OAX,20-Mar-20,23,Oaxaca,-3.3142858,
OAX,19-Mar-20,22,Oaxaca,-1.3142858,
OAX,18-Mar-20,21,Oaxaca,-0.25714287,
OAX,17-Mar-20,20,Oaxaca,0.31428573,
OAX,16-Mar-20,19,Oaxaca,0.2857143,
OAX,15-Mar-20,18,Oaxaca,0.71428573,
OAX,14-Mar-20,17,Oaxaca,0.14285715,
OAX,13-Mar-20,16,Oaxaca,-0.77142859,
OAX,12-Mar-20,15,Oaxaca,-1.4,
OAX,11-Mar-20,14,Oaxaca,-1.5714285,
OAX,10-Mar-20,13,Oaxaca,-1.4857143,
OAX,9-Mar-20,12,Oaxaca,-1.1714286,
OAX,8-Mar-20,11,Oaxaca,0.14285715,
OAX,7-Mar-20,10,Oaxaca,0.6857143,
OAX,6-Mar-20,9,Oaxaca,1.2857143,
OAX,5-Mar-20,8,Oaxaca,1.7714286,
OAX,4-Mar-20,7,Oaxaca,1.5428572,
OAX,3-Mar-20,6,Oaxaca,1.2285714,
OAX,2-Mar-20,5,Oaxaca,0.91428572,
OAX,1-Mar-20,4,Oaxaca,0.51428574,
OAX,29-Feb-20,3,Oaxaca,-0.028571429,
OAX,28-Feb-20,2,Oaxaca,-0.48571429,
OAX,27-Feb-20,1,Oaxaca,-0.97142857,
PUE,13-May-20,77,Puebla,-40.714287,23
PUE,12-May-20,76,Puebla,-40.799999,
PUE,11-May-20,75,Puebla,-40.742859,
PUE,10-May-20,74,Puebla,-40.285713,
PUE,9-May-20,73,Puebla,-41.142857,
PUE,8-May-20,72,Puebla,-41.657143,
PUE,7-May-20,71,Puebla,-42.457142,
PUE,6-May-20,70,Puebla,-41.314285,
PUE,5-May-20,69,Puebla,-41.085712,
PUE,4-May-20,68,Puebla,-41.228573,
PUE,3-May-20,67,Puebla,-41.657143,
PUE,2-May-20,66,Puebla,-42,
PUE,1-May-20,65,Puebla,-42.457142,
PUE,30-Apr-20,64,Puebla,-42.200001,
PUE,29-Apr-20,63,Puebla,-43.57143,
PUE,28-Apr-20,62,Puebla,-43.914288,
PUE,27-Apr-20,61,Puebla,-43.885715,
PUE,26-Apr-20,60,Puebla,-43.771427,
PUE,25-Apr-20,59,Puebla,-43.599998,
PUE,24-Apr-20,58,Puebla,-43.142857,
PUE,23-Apr-20,57,Puebla,-42.342857,
PUE,22-Apr-20,56,Puebla,-41.371429,
PUE,21-Apr-20,55,Puebla,-40.342857,
PUE,20-Apr-20,54,Puebla,-39.599998,
PUE,19-Apr-20,53,Puebla,-39,
PUE,18-Apr-20,52,Puebla,-39.085712,
PUE,17-Apr-20,51,Puebla,-40.228573,
PUE,16-Apr-20,50,Puebla,-42.228573,
PUE,15-Apr-20,49,Puebla,-42.42857,
PUE,14-Apr-20,48,Puebla,-42.314285,
PUE,13-Apr-20,47,Puebla,-42.085712,
PUE,12-Apr-20,46,Puebla,-41.742859,
PUE,11-Apr-20,45,Puebla,-40.914288,
PUE,10-Apr-20,44,Puebla,-38.914288,
PUE,9-Apr-20,43,Puebla,-36.514286,
PUE,8-Apr-20,42,Puebla,-35.971428,
PUE,7-Apr-20,41,Puebla,-35.485714,
PUE,6-Apr-20,40,Puebla,-34.828571,
PUE,5-Apr-20,39,Puebla,-34.171429,
PUE,4-Apr-20,38,Puebla,-33.400002,
PUE,3-Apr-20,37,Puebla,-32.542858,
PUE,2-Apr-20,36,Puebla,-31.714285,
PUE,1-Apr-20,35,Puebla,-31.028572,
PUE,31-Mar-20,34,Puebla,-30.657143,
PUE,30-Mar-20,33,Puebla,-30.028572,
PUE,29-Mar-20,32,Puebla,-28.914286,
PUE,28-Mar-20,31,Puebla,-27.314285,
PUE,27-Mar-20,30,Puebla,-25.685715,
PUE,26-Mar-20,29,Puebla,-23.171429,
PUE,25-Mar-20,28,Puebla,-19.828571,
PUE,24-Mar-20,27,Puebla,-16.228571,
PUE,23-Mar-20,26,Puebla,-12.4,
PUE,22-Mar-20,25,Puebla,-10.914286,
PUE,21-Mar-20,24,Puebla,-7.8857141,
PUE,20-Mar-20,23,Puebla,-5.0285716,
PUE,19-Mar-20,22,Puebla,-2.7714286,
PUE,18-Mar-20,21,Puebla,-1.1714286,
PUE,17-Mar-20,20,Puebla,-0.2857143,
PUE,16-Mar-20,19,Puebla,0.085714288,
PUE,15-Mar-20,18,Puebla,0.25714287,
PUE,14-Mar-20,17,Puebla,0.54285717,
PUE,13-Mar-20,16,Puebla,-0.057142857,
PUE,12-Mar-20,15,Puebla,-0.14285715,
PUE,11-Mar-20,14,Puebla,-0.085714288,
PUE,10-Mar-20,13,Puebla,0.057142857,
PUE,9-Mar-20,12,Puebla,0.028571429,
PUE,8-Mar-20,11,Puebla,2.2571428,
PUE,7-Mar-20,10,Puebla,2.6857142,
PUE,6-Mar-20,9,Puebla,3.2285714,
PUE,5-Mar-20,8,Puebla,3.5142858,
PUE,4-Mar-20,7,Puebla,3.0857143,
PUE,3-Mar-20,6,Puebla,2.9142857,
PUE,2-Mar-20,5,Puebla,3.0857143,
PUE,1-Mar-20,4,Puebla,2.8857143,
PUE,29-Feb-20,3,Puebla,2.2571428,
PUE,28-Feb-20,2,Puebla,1.8,
PUE,27-Feb-20,1,Puebla,1.6,
QUE,13-May-20,77,Quer�taro,-43.971428,12
QUE,12-May-20,76,Quer�taro,-43.942856,
QUE,11-May-20,75,Quer�taro,-44.228573,
QUE,10-May-20,74,Quer�taro,-43.914288,
QUE,9-May-20,73,Quer�taro,-44.457142,
QUE,8-May-20,72,Quer�taro,-44.799999,
QUE,7-May-20,71,Quer�taro,-45.542858,
QUE,6-May-20,70,Quer�taro,-44.514286,
QUE,5-May-20,69,Quer�taro,-44.257141,
QUE,4-May-20,68,Quer�taro,-44,
QUE,3-May-20,67,Quer�taro,-44.228573,
QUE,2-May-20,66,Quer�taro,-44.228573,
QUE,1-May-20,65,Quer�taro,-44.200001,
QUE,30-Apr-20,64,Quer�taro,-43.542858,
QUE,29-Apr-20,63,Quer�taro,-44.42857,
QUE,28-Apr-20,62,Quer�taro,-44.742859,
QUE,27-Apr-20,61,Quer�taro,-44.799999,
QUE,26-Apr-20,60,Quer�taro,-44.457142,
QUE,25-Apr-20,59,Quer�taro,-44.085712,
QUE,24-Apr-20,58,Quer�taro,-43.742859,
QUE,23-Apr-20,57,Quer�taro,-43,
QUE,22-Apr-20,56,Quer�taro,-42.142857,
QUE,21-Apr-20,55,Quer�taro,-41.114285,
QUE,20-Apr-20,54,Quer�taro,-40.400002,
QUE,19-Apr-20,53,Quer�taro,-40.057144,
QUE,18-Apr-20,52,Quer�taro,-40.42857,
QUE,17-Apr-20,51,Quer�taro,-41.828571,
QUE,16-Apr-20,50,Quer�taro,-44.485714,
QUE,15-Apr-20,49,Quer�taro,-45.142857,
QUE,14-Apr-20,48,Quer�taro,-45.171429,
QUE,13-Apr-20,47,Quer�taro,-45,
QUE,12-Apr-20,46,Quer�taro,-44.914288,
QUE,11-Apr-20,45,Quer�taro,-44.085712,
QUE,10-Apr-20,44,Quer�taro,-41.771427,
QUE,9-Apr-20,43,Quer�taro,-38.514286,
QUE,8-Apr-20,42,Quer�taro,-37.142857,
QUE,7-Apr-20,41,Quer�taro,-36.457142,
QUE,6-Apr-20,40,Quer�taro,-35.285713,
QUE,5-Apr-20,39,Quer�taro,-33.885715,
QUE,4-Apr-20,38,Quer�taro,-32.885715,
QUE,3-Apr-20,37,Quer�taro,-31.885714,
QUE,2-Apr-20,36,Quer�taro,-31.114286,
QUE,1-Apr-20,35,Quer�taro,-30.428572,
QUE,31-Mar-20,34,Quer�taro,-29.828571,
QUE,30-Mar-20,33,Quer�taro,-29.342857,
QUE,29-Mar-20,32,Quer�taro,-28.628571,
QUE,28-Mar-20,31,Quer�taro,-27.685715,
QUE,27-Mar-20,30,Quer�taro,-26.571428,
QUE,26-Mar-20,29,Quer�taro,-24.857143,
QUE,25-Mar-20,28,Quer�taro,-22.714285,
QUE,24-Mar-20,27,Quer�taro,-20.142857,
QUE,23-Mar-20,26,Quer�taro,-16.085714,
QUE,22-Mar-20,25,Quer�taro,-15.285714,
QUE,21-Mar-20,24,Quer�taro,-10.828571,
QUE,20-Mar-20,23,Quer�taro,-7.3428574,
QUE,19-Mar-20,22,Quer�taro,-4.4571428,
QUE,18-Mar-20,21,Quer�taro,-1.5428572,
QUE,17-Mar-20,20,Quer�taro,0.74285716,
QUE,16-Mar-20,19,Quer�taro,1.3428571,
QUE,15-Mar-20,18,Quer�taro,2.6285715,
QUE,14-Mar-20,17,Quer�taro,2.9714286,
QUE,13-Mar-20,16,Quer�taro,2.8857143,
QUE,12-Mar-20,15,Quer�taro,3,
QUE,11-Mar-20,14,Quer�taro,2.9714286,
QUE,10-Mar-20,13,Quer�taro,3.0285714,
QUE,9-Mar-20,12,Quer�taro,3.1142857,
QUE,8-Mar-20,11,Quer�taro,5.5142856,
QUE,7-Mar-20,10,Quer�taro,5.742857,
QUE,6-Mar-20,9,Quer�taro,6.2285714,
QUE,5-Mar-20,8,Quer�taro,6.8000002,
QUE,4-Mar-20,7,Quer�taro,6.5714288,
QUE,3-Mar-20,6,Quer�taro,6.4285712,
QUE,2-Mar-20,5,Quer�taro,6.1428571,
QUE,1-Mar-20,4,Quer�taro,5.6285715,
QUE,29-Feb-20,3,Quer�taro,5.0571427,
QUE,28-Feb-20,2,Quer�taro,4.3714285,
QUE,27-Feb-20,1,Quer�taro,3.7428572,
ROO,13-May-20,77,Quintana Roo,-68,1
ROO,12-May-20,76,Quintana Roo,-67.942856,
ROO,11-May-20,75,Quintana Roo,-67.885712,
ROO,10-May-20,74,Quintana Roo,-67.628571,
ROO,9-May-20,73,Quintana Roo,-67.914284,
ROO,8-May-20,72,Quintana Roo,-67.942856,
ROO,7-May-20,71,Quintana Roo,-68.171425,
ROO,6-May-20,70,Quintana Roo,-67.542854,
ROO,5-May-20,69,Quintana Roo,-67.485718,
ROO,4-May-20,68,Quintana Roo,-67.685715,
ROO,3-May-20,67,Quintana Roo,-68.028572,
ROO,2-May-20,66,Quintana Roo,-68.371429,
ROO,1-May-20,65,Quintana Roo,-68.714287,
ROO,30-Apr-20,64,Quintana Roo,-68.771431,
ROO,29-Apr-20,63,Quintana Roo,-69.542854,
ROO,28-Apr-20,62,Quintana Roo,-69.771431,
ROO,27-Apr-20,61,Quintana Roo,-69.742859,
ROO,26-Apr-20,60,Quintana Roo,-69.457146,
ROO,25-Apr-20,59,Quintana Roo,-69.085716,
ROO,24-Apr-20,58,Quintana Roo,-68.628571,
ROO,23-Apr-20,57,Quintana Roo,-68,
ROO,22-Apr-20,56,Quintana Roo,-67.199997,
ROO,21-Apr-20,55,Quintana Roo,-66.342857,
ROO,20-Apr-20,54,Quintana Roo,-65.771431,
ROO,19-Apr-20,53,Quintana Roo,-65.285713,
ROO,18-Apr-20,52,Quintana Roo,-65.057144,
ROO,17-Apr-20,51,Quintana Roo,-65,
ROO,16-Apr-20,50,Quintana Roo,-65.514282,
ROO,15-Apr-20,49,Quintana Roo,-65.599998,
ROO,14-Apr-20,48,Quintana Roo,-65.428574,
ROO,13-Apr-20,47,Quintana Roo,-64.971428,
ROO,12-Apr-20,46,Quintana Roo,-64.485718,
ROO,11-Apr-20,45,Quintana Roo,-63.799999,
ROO,10-Apr-20,44,Quintana Roo,-62.599998,
ROO,9-Apr-20,43,Quintana Roo,-60.942856,
ROO,8-Apr-20,42,Quintana Roo,-59.57143,
ROO,7-Apr-20,41,Quintana Roo,-58.314285,
ROO,6-Apr-20,40,Quintana Roo,-56.799999,
ROO,5-Apr-20,39,Quintana Roo,-55.371429,
ROO,4-Apr-20,38,Quintana Roo,-54.142857,
ROO,3-Apr-20,37,Quintana Roo,-52.685715,
ROO,2-Apr-20,36,Quintana Roo,-51.171429,
ROO,1-Apr-20,35,Quintana Roo,-49.714287,
ROO,31-Mar-20,34,Quintana Roo,-48.228573,
ROO,30-Mar-20,33,Quintana Roo,-46.514286,
ROO,29-Mar-20,32,Quintana Roo,-44.257141,
ROO,28-Mar-20,31,Quintana Roo,-41.342857,
ROO,27-Mar-20,30,Quintana Roo,-38.028572,
ROO,26-Mar-20,29,Quintana Roo,-34.085712,
ROO,25-Mar-20,28,Quintana Roo,-29.657143,
ROO,24-Mar-20,27,Quintana Roo,-25.028572,
ROO,23-Mar-20,26,Quintana Roo,-20.371429,
ROO,22-Mar-20,25,Quintana Roo,-17.314285,
ROO,21-Mar-20,24,Quintana Roo,-12.657143,
ROO,20-Mar-20,23,Quintana Roo,-8.6857147,
ROO,19-Mar-20,22,Quintana Roo,-5.6285715,
ROO,18-Mar-20,21,Quintana Roo,-3.4285715,
